year,spp,experiment,replicate,drainage,stream,block,channel,guppy.phenotype,density,structure,light,guppy.freq,riv.pheno,riv.density,riv.size.structure,treatment,color.combo,initial.fish,analysis.use,analysis.use.old,survival,days,date.marked,date.in,date.out,date.died,died.early,removed.early,initial.length,initial.total.length,initial.mass,recap.mass,final.length,recap.length,dissection.length,recap.total.length,dissection.mass,wet.mass.no.ovary.gi,gi.mass,gi.length,initial.sex,final.sex,pregnant,num.embryos,num.imm.eggs,num.imm.eggs.old,stage,wt.mat,wt.imm,somatic.dry.mass,repro.tissue.dry.mass,embryo.dry.mass,embryo.lean.mass,immature.dry,number.regressors,regressor.dry.mass,somatic.lean.mass,off.mass,off.length,num.broods,initial.comments,final.comments,other.comments,marking.group,marked.by,dissection.mark
2008,guppy,DensxPheno,1,Aripo,Naranjo,1,2,LP,12,med,High,LP,NA,0,NA,NA,RP,1,1,1,1,28,NA,20/03/2008,17/04/2008,NA,NA,NA,16.04,NA,0.086,0.205,20.14,20.14,20.05,NA,0.205,0.153,0.023,25.6,F,F,1,3,NA,NA,10,,,0.0348,0.00058,0.00639,0.00578,,0,0,0.03295,NA,NA,1,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Naranjo,1,2,LP,12,med,High,LP,NA,0,NA,NA,RY,1,1,1,1,28,NA,20/03/2008,17/04/2008,NA,NA,NA,19.51,NA,0.152,0.236,21.35,21.35,21.35,NA,0.236,0.186,0.021,28.1,F,F,1,2,NA,NA,2,,,0.0422,0.00049,NA,NA,,0,0,0.0398,NA,NA,1,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Naranjo,1,2,LP,12,med,High,LP,NA,0,NA,NA,RO,1,1,0,1,28,NA,20/03/2008,17/04/2008,NA,NA,NA,21.09,NA,0.233,0.287,21.46,21.46,21.27,NA,0.287,0.19,0.048,57.2,F,F,1,5,NA,NA,14,,,0.0407,0.00054,0.00984,0.0086,,0,0,0.04087,NA,NA,2,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Naranjo,1,2,LP,12,med,High,LP,NA,0,NA,NA,RR,1,1,1,1,28,NA,20/03/2008,17/04/2008,NA,NA,NA,22.27,NA,0.27,0.367,23.4,23.4,24.09,NA,0.367,0.253,0.034,33.3,F,F,1,9,NA,NA,22.5,,,0.0546,0.00105,0.01533,0.0128,,0,0,0.05433,NA,NA,2,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Naranjo,1,2,LP,12,med,High,LP,NA,0,NA,NA,OP,1,1,1,1,28,NA,20/03/2008,17/04/2008,NA,NA,NA,10,NA,0.028,0.097,16.76,16.76,15.79,NA,0.097,0.075,0.006,26.8,U,I,NA,NA,NA,NA,NA,,,0.0169,NA,NA,NA,,NA,NA,0.01613,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Naranjo,1,2,LP,12,med,High,LP,NA,0,NA,NA,OY,1,1,1,1,28,NA,20/03/2008,17/04/2008,NA,NA,NA,16.55,NA,0.098,0.125,17.45,17.45,17.31,NA,0.125,0.112,0.006,21.3,M,M,NA,NA,NA,NA,NA,,,0.0254,NA,NA,NA,,NA,NA,0.0229,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Naranjo,1,2,LP,12,med,High,LP,NA,0,NA,NA,OR,1,1,1,1,28,NA,20/03/2008,17/04/2008,NA,NA,NA,17.04,NA,0.116,0.136,17.86,17.86,17.88,NA,0.136,0.112,0.006,20.9,M,M,NA,NA,NA,NA,NA,,,0.0287,NA,NA,NA,,NA,NA,0.02668,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Naranjo,1,2,LP,12,med,High,LP,NA,0,NA,NA,OO,1,1,1,1,28,NA,20/03/2008,17/04/2008,NA,NA,NA,17.73,NA,0.132,0.16,18.36,18.36,18.4,NA,0.16,0.142,0.006,18.8,M,M,NA,NA,NA,NA,NA,,,0.0342,NA,NA,NA,,NA,NA,0.03231,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Naranjo,1,2,LP,12,med,High,LP,NA,0,NA,NA,YR,1,1,1,0,28,NA,20/03/2008,17/04/2008,NA,NA,NA,10.79,NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.47,6.47,6.47,NA,0.005,0.004,0,4.1,NA,U,NA,NA,NA,NA,NA,,,0.0006,NA,NA,NA,,NA,NA,0.00048,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76,6.76,6.76,NA,0.007,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.001,NA,NA,NA,,NA,NA,0.00048,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02,7.02,7.02,NA,0.006,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0008,NA,NA,NA,,NA,NA,0.00051,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23,7.23,7.23,NA,0.005,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0007,NA,NA,NA,,NA,NA,0.0006,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.32,6.32,6.32,NA,0.004,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0007,NA,NA,NA,,NA,NA,0.00062,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.61,6.61,6.61,NA,0.006,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.001,NA,NA,NA,,NA,NA,0.00065,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16,6.16,6.16,NA,0.006,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0009,NA,NA,NA,,NA,NA,0.00066,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.46,6.46,6.46,NA,0.005,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0007,NA,NA,NA,,NA,NA,0.00066,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56,6.56,6.56,NA,0.005,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0008,NA,NA,NA,,NA,NA,0.00066,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98,6.98,6.98,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0012,NA,NA,NA,,NA,NA,0.00067,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36,6.36,6.36,NA,0.006,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0007,NA,NA,NA,,NA,NA,0.00071,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48,6.48,6.48,NA,0.005,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0008,NA,NA,NA,,NA,NA,0.00077,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65,6.65,6.65,NA,0.007,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0008,NA,NA,NA,,NA,NA,0.00078,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51,7.51,7.51,NA,0.009,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0012,NA,NA,NA,,NA,NA,0.00081,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23,7.23,7.23,NA,0.006,0.005,0,3,NA,U,NA,NA,NA,NA,NA,,,0.0009,NA,NA,NA,,NA,NA,0.00082,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,7.4,7.4,NA,0.007,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0009,NA,NA,NA,,NA,NA,0.00082,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14,7.14,7.14,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0012,NA,NA,NA,,NA,NA,0.00083,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62,6.62,6.62,NA,0.007,0.006,0.001,3.7,NA,U,NA,NA,NA,NA,NA,,,0.0009,NA,NA,NA,,NA,NA,0.00086,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.79,6.79,6.79,NA,0.007,0.004,0,3.5,NA,U,NA,NA,NA,NA,NA,,,0.0009,NA,NA,NA,,NA,NA,0.00086,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.93,6.93,6.93,NA,0.007,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.001,NA,NA,NA,,NA,NA,0.00086,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39,7.39,7.39,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0011,NA,NA,NA,,NA,NA,0.00087,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68,7.68,7.68,NA,0.009,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00087,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.89,6.89,6.89,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0009,NA,NA,NA,,NA,NA,0.00089,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.28,7.28,7.28,NA,0.007,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0009,NA,NA,NA,,NA,NA,0.00092,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57,7.57,7.57,NA,0.011,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0015,NA,NA,NA,,NA,NA,0.00096,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11,7.11,7.11,NA,0.006,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0012,NA,NA,NA,,NA,NA,0.00098,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51,7.51,7.51,NA,0.007,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0011,NA,NA,NA,,NA,NA,0.00099,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36,7.36,7.36,NA,0.008,0.006,0.001,4.3,NA,U,NA,NA,NA,NA,NA,,,0.0011,NA,NA,NA,,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34,7.34,7.34,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00102,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,7.6,7.6,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00102,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.38,7.38,7.38,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00107,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.41,7.41,7.41,NA,0.009,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00109,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.54,7.54,7.54,NA,0.008,0.006,0.001,4.2,NA,U,NA,NA,NA,NA,NA,,,0.0012,NA,NA,NA,,NA,NA,0.00109,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12,7.12,7.12,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00111,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.38,9.38,9.38,NA,0.01,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0017,NA,NA,NA,,NA,NA,0.00112,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,7.79,7.79,NA,0.009,0.008,0,3.9,NA,U,NA,NA,NA,NA,NA,,,0.0014,NA,NA,NA,,NA,NA,0.00114,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.41,7.41,7.41,NA,0.007,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0012,NA,NA,NA,,NA,NA,0.00116,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02,7.02,7.02,NA,0.009,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0012,NA,NA,NA,,NA,NA,0.00117,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13,7.13,7.13,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00117,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.44,7.44,7.44,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00117,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51,7.51,7.51,NA,0.009,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0011,NA,NA,NA,,NA,NA,0.00117,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15,7.15,7.15,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45,7.45,7.45,NA,0.009,0.008,0.001,4.5,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00121,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,7.9,7.9,NA,0.01,0.009,0.001,6.2,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00121,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89,7.89,7.89,NA,0.01,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00126,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64,7.64,7.64,NA,0.009,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0013,NA,NA,NA,,NA,NA,0.00127,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.98,7.98,7.98,NA,0.01,0.007,0,5,NA,U,NA,NA,NA,NA,NA,,,0.0015,NA,NA,NA,,NA,NA,0.00134,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.32,7.32,7.32,NA,0.009,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0014,NA,NA,NA,,NA,NA,0.00135,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.37,7.37,7.37,NA,0.009,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0015,NA,NA,NA,,NA,NA,0.00135,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51,7.51,7.51,NA,0.009,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0015,NA,NA,NA,,NA,NA,0.00135,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71,7.71,7.71,NA,0.01,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0016,NA,NA,NA,,NA,NA,0.00136,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.74,7.74,7.74,NA,0.009,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0014,NA,NA,NA,,NA,NA,0.00137,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,8.2,8.2,NA,0.009,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0017,NA,NA,NA,,NA,NA,0.00148,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85,7.85,7.85,NA,0.01,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0016,NA,NA,NA,,NA,NA,0.00152,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.54,7.54,7.54,NA,0.01,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0017,NA,NA,NA,,NA,NA,0.00154,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,7.79,7.79,NA,0.008,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0015,NA,NA,NA,,NA,NA,0.00155,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,guppy,DensxPheno,1,Aripo,Aripo,1,3,HP,24,med,High,HP,NA,0,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,NA,0.011,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0017,NA,NA,NA,,NA,NA,0.00164,NA,NA,NA,NA,NA,NA,NA,NA,NA
